0	وی	وی|وی	وی	وی|وی	N5|Ab	ضمیر فاعلی|اختصارات	
9	برمی‌داشت	برداشت	برمی‌داشت	می + برداشت	V+O	فعل ماضی استمراری+سوم شخص مفرد	
10	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
11	مثل	مثل|مثل|مثل	مثل	مثل|مثل|مثل	N1|N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم	
12	این‌که	اینکه	این‌که	اینکه	Ad	قید	
13	دسته	دست	دسته	دست + ه	N1+O	اسم + ه	
14	هاون	هاون	هاون	هاون	N1	اسم	
15	برنجی	برنجی|برنج	برنجی	برنجی|برنج + ی	A0|N1+O	صفت|اسم + ی	
16	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
17	گلویش	گلو	گلو	گلو + ی + ش	N1+O+O	اسم + ی + ضمیر ملکی سوم شخص مفرد	
18	گیر	گیر|گیر	گیر	گیر|گیر	V|A0	فعل امر مثبت|صفت	
19	کرده باشد	کرد	کرده باشد	کرد + ه + باش + د	V+O	فعل ماضی التزامی+سوم شخص مفرد	
20	دهنش	دهن	دهنش	دهن + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
21	بازمی‌ماند	بازماند	بازمی‌ماند	می + بازماند	V+O	فعل ماضی استمراری+سوم شخص مفرد	
22	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
23	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
24	خرخر	خرخر	خرخر	خرخر	N1	اسم	
25	می‌افتاد	افتاد	افتاد	می + افتاد	V+O	فعل ماضی استمراری+سوم شخص مفرد	
26	.	.	.	.	Si	علامت	

0	الحمد	الحمد	الحمد	الحمد	N1	اسم	
1	الله	الله	الله	الله	N1	اسم	
2	سالی	سالی|سال	سال	سالی|سال + ی	Ad|N1+O	قید|اسم + ی	
3	یک‌مرتبه	یک‌مرتبه	یک‌مرتبه	یک‌مرتبه	Ad	قید	
4	بیش‌تر	بیشتر|بیش	بیش	بیشتر|بیش + تر	A0|A0+O	صفت|صفت + علامت صفت تفضیلی	
5	از	از	از	از	Pr	حرف اضافه	
6	زیارت	زیارت	زیارت	زیارت	N1	اسم	
7	جمالش	جمال	جمال	جمال + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
8	مسرور	مسرور	مسرور	مسرور	A0	صفت	
9	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
10	مشعوف	مشعوف	مشعوف	مشعوف	A0	صفت	
11	نمی‌شدم	شد	شد	نمی + شد + م	V+O	فعل ماضی استمراری منفی+اول شخص مفرد	
12	.	.	.	.	Si	علامت	

0	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
1	زنم	زن|زن|زن	زد	زن + م|زن + م|زن + م	V+O|N1+O|N1+V	فعل مضارع ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
2	گفتم	گفت|گفت|گفت	گفت	گفت + م|گفت + م|گفت + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
3	تو	تو|تو|تو	تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم	
4	را	را	را	را	Po	حرف اضافه پسین	
5	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
6	خدا	خدا	خدا	خدا	N1	اسم	
7	بگو	گو	گفت	ب + گو	V	فعل امر مثبت	
8	فلانی	فلانی	فلان	فلانی	A2	صفت مبهم	
9	هنوز	هنوز	هنوز	هنوز	Ad	قید	
10	از	از	از	از	Pr	حرف اضافه	
11	خواب	خواب|خواب	خواب	خواب|خواب	V|N1	فعل امر مثبت|اسم	
12	بیدار	بیدار|دار	بیدار	بیدار|بی + دار	A0|O+N1	صفت|بی + اسم	
13	نشده	شد	شد	ن + شد + ه	O+V3+O	ن + فعل اسنادی + ه	
14	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
15	شر	شر|شر	شر	شر|شر	A0|N1	صفت|اسم	
16	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
17	غول	غول	غول	غول	N1	اسم	
19	بی‌شاخ‌ودم‌	بی‌شاخ‌ودم	بی‌شاخ‌ودم‌	بی‌شاخ‌ودم	A0	صفت	
20	را	را	را	را	Po	حرف اضافه پسین	
21	از	از	از	از	Pr	حرف اضافه	
22	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	V|N1|N1|N9	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
23	ما	ما	ما	ما	N5	ضمیر فاعلی	
24	بکن	بکن|کن|کن	کرد	بکن|ب + کن|ب + کن	A0|V|V	صفت|فعل امر مثبت|فعل امر مثبت	
25	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
26	بگذار	گذار|گذار	گذاشت	ب + گذار|ب + گذار	V|O+N1	فعل امر مثبت|ب + اسم	
27	برود	رود|رو	رفت	ب + رود|ب + رو + د	O+N1|V+O	ب + اسم|فعل حال التزامی+سوم شخص مفرد	
28	لای	لای|لا	لا	لای|لا + ی	N1|A0+O	اسم|صفت + ی	
29	دست	دست|دست	دست	دست|دست	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
30	بابای	بابا	بابا	بابا + ی	N1+O	اسم + ی	
31	علیه	علیه|علیه|علی	علیه	علیه|علیه|علی + ه	N1|N9|A0+O	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|صفت + ه	
32	‌الرحمه‌‌اش	الرحمه  اش	‌الرحمه‌‌اش	الرحمه  اش	O	_
33	.	.	.	.	Si	علامت	

0	گفت	گفت|گفت	گفت	گفت|گفت	V+O|N1	فعل ماضی ساده+سوم شخص مفرد|اسم	
1	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
2	من	من	من	من	N5	ضمیر فاعلی	
3	دخلی	دخل	دخل	دخل + ی	N1+O	اسم + ی	
4	ندارد	دار|دار	داشت	ن + دار + د|ن + دار + د	V+O|O+V5+O	فعل حال التزامی منفی+سوم شخص مفرد|ن + فعل کمکی + د	
5	!	!	!	!	Si	علامت	

0	مال	مال|مال	مال	مال|مال	V|N1	فعل امر مثبت|اسم	
1	بد	بد	بد	بد	A0	صفت	
2	بیخ	بیخ	بیخ	بیخ	N1	اسم	
3	ریش	ریش|ری	ریش	ریش|ری + ش	N1|N1+O	اسم|اسم + ضمیر ملکی سوم شخص مفرد	
4	صاحبش	صاحب	صاحب	صاحب + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
5	.	.	.	.	Si	علامت	

0	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	N1	اسم	
1	هفت	هفت	هفت	هفت	O	عدد حرفی	
2	قرآن	قران|قر	قرآن	قران|قر + ان	N1|N1+O	اسم|اسم + ان	
3	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
4	میان	میان|می|می	میان	میان|می + ان|می + ان	N1|N1+O|N1+O	اسم|اسم + ان|اسم + ان	
5	پسر	پسر	پسر	پسر	N1	اسم	
6	عموی	عمو	عمو	عمو + ی	N1+O	اسم + ی	
7	دسته	دست	دسته	دست + ه	N1+O	اسم + ه	
8	دیزی	دیزی|دیز	دیزی	دیزی|دیز + ی	N1|N1+O	اسم|اسم + ی	
9	خودت	خودت|خود	خود	خودت|خود + ت	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد	
10	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
11	.	.	.	.	Si	علامت	

0	هرگلی	هرگلی	هرگلی	هرگلی	O	_
1	هست	هست|هست		هست|هست	V+O|N1	فعل مضارع ساده+سوم شخص مفرد|اسم	
2	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
3	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	V|N1|N1|N9	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
4	خودت	خودت|خود	خود	خودت|خود + ت	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد	
5	بزن	بزن|زن|زن	زد	بزن|ب + زن|ب + زن	A0|V|O+N1	صفت|فعل امر مثبت|ب + اسم	
6	.	.	.	.	Si	علامت	

0	من	من	من	من	N5	ضمیر فاعلی	
1	اساسن	اساسن	اساسن	اساسن	O	_
2	شرط	شرط|شرط	شرط	شرط|شرط	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
3	کرده‌ام	کرده|کرده|کرد|کرد|کرد	کرد	کرده + ام|کرده + ام|کرد + ه + ام|کرد + ه + ام|کرد + ه + ام	N1+O|N1+V|V+O|N1+O+O|N1+O+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل ماضی نقلی+اول شخص مفرد|اسم + ه + ضمیر ملکی اول شخص مفرد|اسم + ه + فعل اول شخص مفرد	
4	با	با	با	با	Pr	حرف اضافه	
5	قوم	قوم|قو|قو	قوم	قوم|قو + م|قو + م	N1|N1+O|N1+V	اسم|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
6	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
7	خویش‌های	خویش	خویش	خویش	O	_
8	ددری	ددری	ددری	ددری	O	_
9	تو	تو|تو|تو	تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم	
10	هیچ	هیچ	هیچ	هیچ	A1	صفت اشاره	
11	سروکاری	سروکار	سروکار	سروکار + ی	N1+O	اسم + ی	
12	نداشته باشم	داشت	نداشته باشم	ن + داشت + ه + باش + م	V+O	فعل ماضی التزامی منفی+اول شخص مفرد	
13	؛	؛	؛	؛	Si	علامت	
14	آن‌هم	آن هم	آن‌هم	آن هم	O	_
15	با	با	با	با	Pr	حرف اضافه	
16	چنین	چنین	چنین	چنین	A2	صفت مبهم	
17	لندهور	لندهور	لندهور	لندهور	A0	صفت	
18	الدنگی	الدنگ	الدنگ	الدنگ + ی	A0+O	صفت + ی	
19	.	.	.	.	Si	علامت	

0	دیدم	دید|دید|دید	دید	دید + م|دید + م|دید + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
1	چاره‌ای	چاره|چار	چاره	چاره + ای|چار + ه + ای	N1+O|N1+O+O	اسم + ای|اسم + ه + ای	
2	نیست	نیست|است|نی	نیست	نیست|نی + است|نی + ست	N1|V+O|N1+O	اسم|فعل مضارع ساده منفی+سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد	
3	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
4	خدا	خدا	خدا	خدا	N1	اسم	
5	را	را	را	را	Po	حرف اضافه پسین	
6	هم	هم|هم|هم	هم	هم|هم|هم	Ad|C0|O	قید|حرف ربط|ضمیر مشترک/متقابل	
7	خوش	خوش	خوش	خوش	A0	صفت	
8	نمی‌آید	نم	آمد	نم + ی + اید	N1+O+V	اسم + ی + فعل دوم شخص جمع	
9	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
10	بیچاره	بیچاره|چاره|چار	بیچاره	بیچاره|بی + چاره|بی + چار + ه	A0|O+N1|O+N1+O	صفت|بی + اسم|بی + اسم + ه	
11	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
12	لابد	لابد	لابد	لابد	Ad	قید	
13	از	از	از	از	Pr	حرف اضافه	
14	راه	راه|راه	راه	راه|راه	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
15	دور	دور|دور	دور	دور|دور	A0|N1	صفت|اسم	
16	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
17	دراز	دراز	دراز	دراز	A0	صفت	
18	با	با	با	با	Pr	حرف اضافه	
19	شکم	شکم|شک|شک	شکم	شکم|شک + م|شک + م	N1|N1+O|N1+V	اسم|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
20	گرسنه	گرسنه	گرسنه	گرسنه	A0	صفت	
21	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
22	پای	پای|پا|پا	پای	پای|پا + ی|پا + ی	N1|V+O|N1+O	اسم|فعل مضارع ساده+دوم شخص مفرد|اسم + ی	
23	برهنه	برهنه|رهن	برهنه	برهنه|ب + رهن + ه	A0|O+N1+O	صفت|ب + اسم + ه	
24	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
25	امید	امید|ام	امید	امید|ام + ید	N3|N1+V	اسم خاص اشخاص|اسم + فعل دوم شخص جمع	
26	چند	چند	چند	چند	NA	ضمیر پرسشی	
27	ریال	ریال	ریال	ریال	N1	اسم	
28	عیدی	عیدی|عید	عید	عیدی|عید + ی	N1|N1+O	اسم|اسم + ی	
29	آمده	امد	آمده	امد + ه	N1+O	اسم + ه	
30	ناامید	ناامید|امید|ام	ناامید	ناامید|نا + امید|نا + ام + ید	A0|O+N3|O+N1+V	صفت|نا + اسم خاص اشخاص|نا + اسم + فعل دوم شخص جمع	
31	کنم	کن|کن	کرد	کن + م|کن + م	V+O|V+O	فعل مضارع ساده+اول شخص مفرد|فعل مضارع ساده+اول شخص مفرد	
32	.	.	.	.	Si	علامت	

0	پیش	پیش|پیش|پی	پیش	پیش|پیش|پی + ش	A0|N9|N1+O	صفت|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم + ضمیر ملکی سوم شخص مفرد	
1	خودم	خودم|خود|خود	خودم	خودم|خود + م|خود + م	O|N1+O|N1+V	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
2	گفتم	گفت|گفت|گفت	گفت	گفت + م|گفت + م|گفت + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
3	چنین	چنین	چنین	چنین	A2	صفت مبهم	
4	روز	روز	روز	روز	N1	اسم	
5	مبارکی	مبارکی|مبارک	مبارک	مبارکی|مبارک + ی	N1|A0+O	اسم|صفت + ی	
6	‌‌صله‌ی‌ارحام	صله ی ارحام	‌‌صله‌ی‌ارحام	صله ی ارحام	O	_
7	نکنی	کن|کن	کرد	ن + کن + ی|ن + کن + ی	V+O|V+O	فعل حال التزامی منفی+دوم شخص مفرد|فعل حال التزامی منفی+دوم شخص مفرد	
8	کی	کی|کی|کی	کی	کی|کی|کی	NA|NA|Ab	ضمیر پرسشی|ضمیر پرسشی|اختصارات	
9	خواهی کرد	کرد	خواهی کرد	خواهی + کرد	V+O	فعل آینده مثبت+دوم شخص مفرد	
10	؟	؟	؟	؟	Si	علامت	

0	لذا	لذا	لذا	لذا	Ad	قید	
1	صدایش	صدا	صدا	صدا + ی + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
2	کردم	کرد|کرد|کرد	کرد	کرد + م|کرد + م|کرد + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
3	،	،	،	،	Si	علامت	
4	سرش	سرش	سر	سرش	V	فعل امر مثبت	
5	را	را	را	را	Po	حرف اضافه پسین	
6	خم	خم|خم|خم	خم	خم|خم|خم	V|A0|N1	فعل امر مثبت|صفت|اسم	
7	کرده	کرده|کرد|کرد	کرده	کرده|کرد + ه|کرد + ه	N1|O+O|N1+O	اسم|ریشه ماضی + ه|اسم + ه	
8	وارد	وارد	وارد	وارد	N1	اسم	
9	شد	شد	شد	شد	V+O	فعل ماضی ساده+سوم شخص مفرد	
10	.	.	.	.	Si	علامت	

0	دیدم	دید|دید|دید	دید	دید + م|دید + م|دید + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
1	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	N1	اسم	
2	چشم	چشم|چشم|چش	چشم	چشم|چشم|چش + م	N1|Ad|V+O	اسم|قید|فعل مضارع ساده+اول شخص مفرد	
3	بد	بد	بد	بد	A0	صفت	
4	دور	دور|دور	دور	دور|دور	A0|N1	صفت|اسم	
5	آقا	آقا|آقا	آقا	آقا|آقا	N1|Sp	اسم|شاخص	
6	واترقیده‌اند	واترقیده اند	واترقیده‌اند	واترقیده اند	O	_
7	.	.	.	.	Si	علامت	

0	قدش	قد|قد	قد	قد + ش|قد + ش	N1+O|A0+O	اسم + ضمیر ملکی سوم شخص مفرد|صفت + ضمیر ملکی سوم شخص مفرد	
1	درازتر	دراز	دراز	دراز + تر	A0+O	صفت + علامت صفت تفضیلی	
2	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
3	‌پک‌وپوزش	پک‌وپوز	‌پک‌وپوزش	پک‌وپوز + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
4	کریه‌تر	کریه|کری	کریه	کریه + تر|کری + ه + تر	A0+O|N1+O+O	صفت + علامت صفت تفضیلی|اسم + ه + علامت صفت تفضیلی	
5	شده است	شد	شده است	شد + ه + است	V+O	فعل ماضی نقلی+سوم شخص مفرد	
6	.	.	.	.	Si	علامت	

0	گردنش	گردن	گردن	گردن + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
1	مثل	مثل|مثل|مثل	مثل	مثل|مثل|مثل	N1|N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم	
2	گردن	گردن	گردن	گردن	N1	اسم	
3	همان	همان|همان|هم	همان	همان|همان|هم + ان	A1|N6|Ad+O	صفت اشاره|ضمیر اشاره|قید + ان	
4	غاز	غاز	غاز	غاز	N1	اسم	
5	مادر	مادر	مادر	مادر	N1	اسم	
6	مرده‌ای	مرده|مرد|مرد	مرد	مرده + ای|مرد + ه + ای|مرد + ه + ای	A0+O|N1+O+O|V+O	صفت + ای|اسم + ه + ای|فعل ماضی نقلی+دوم شخص مفرد	
7	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
8	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
9	همان	همان|همان|هم	همان	همان|همان|هم + ان	A1|N6|Ad+O	صفت اشاره|ضمیر اشاره|قید + ان	
10	ساعت	ساعت	ساعت	ساعت	N1	اسم	
11	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
12	دیگ	دیگ	دیگ	دیگ	N1	اسم	
13	مشغول	مشغول	مشغول	مشغول	A0	صفت	
14	‌کباب	کباب	‌کباب	کباب	N1	اسم	
15	شدن	شد	شدن	شد + ن	V3+O	فعل اسنادی + ن	
16	بود	بود|بود|بود|بو|ود	بود	بود|بود|بود|بو + د|ب + ود	V+O|N1|V+O|V+O|O+N1	فعل ماضی ساده+سوم شخص مفرد|اسم|فعل ماضی ساده+سوم شخص مفرد|فعل مضارع ساده+سوم شخص مفرد|ب + اسم	
17	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	V|N1|N1|N9	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
18	از	از	از	از	Pr	حرف اضافه	
19	یقه‌ی	یقه	یقه	یقه + ی	N1+O	اسم + ی	
20	چرکین	چرکین|چرک	چرکین	چرکین|چرک + ین	A0|A0+O	صفت|صفت + ین	
21	بیرون	بیرون	بیرون	بیرون	N1	اسم	
22	دوانده بود	دواند	دوانده بود	دواند + ه + بود	V+O	فعل ماضی بعید+سوم شخص مفرد	
23	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
24	اگرچه	اگرچه	اگرچه	اگرچه	C1	حرف ربط گروهی	
25	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
26	حساب	حساب	حساب	حساب	N1	اسم	
27	خودش	خودش|خود	خودش	خودش|خود + ش	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی سوم شخص مفرد	
28	ریش	ریش|ری	ریش	ریش|ری + ش	N1|N1+O	اسم|اسم + ضمیر ملکی سوم شخص مفرد	
29	تراشیده بود	تراشید	تراشیده بود	تراشید + ه + بود	V+O	فعل ماضی بعید+سوم شخص مفرد	
30	،	،	،	،	Si	علامت	
31	اما	اما	اما	اما	C0	حرف ربط	
32	پشم‌های	پشم	پشم	پشم + ها + ی	N1+Pl+O	اسم + علامت جمع + ی	
33	زرد	زرد	زرد	زرد	A0	صفت	
34	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
35	سرخ	سرخ	سرخ	سرخ	A0	صفت	
36	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
37	خرمایی	خرمایی|خرما	خرما	خرمایی|خرما + یی	A0|N1+O	صفت|اسم + یی	
38	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
39	بلندی	بلندی|بلند|بلند|بلند|لند|بل	بلند	بلندی|بلند + ی|بلند + ی|بلند + ی|ب + لند + ی|بل + ند + ی	N1|A0+O|N1+O|N1+O|O+N1+O|N1+V+O	اسم|صفت + ی|اسم + ی|اسم + ی|ب + اسم + ی|اسم + فعل سوم شخص جمع + ی	
40	یک	یک	یک	یک	O	عدد حرفی	
41	انگشت	انگشت	انگشت	انگشت	N1	اسم	
42	از	از	از	از	Pr	حرف اضافه	
43	لابلای	لابلای	لابلای	لابلای	O	_
44	یقه‌ی	یقه	یقه	یقه + ی	N1+O	اسم + ی	
45	پیراهن	پیراهن	پیراهن	پیراهن	N1	اسم	
46	،	،	،	،	Si	علامت	
47	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	V|N1|N1|N9	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
48	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
49	درآورده	درآورده|درآورد	درآورده	درآورده|درآورد + ه	A0|O+O	صفت|ریشه ماضی + ه	
50	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
51	مثل	مثل|مثل|مثل	مثل	مثل|مثل|مثل	N1|N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم	
52	کزم‌هایی	کزم هایی	کزم‌هایی	کزم هایی	O	_
53	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
54	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
55	مارچوبه‌ی	مارچوبه	مارچوبه	مارچوبه + ی	N1+O	اسم + ی	
56	گندیده	گندیده|گندید	گندیده	گندیده|گندید + ه	A0|O+O	صفت|ریشه ماضی + ه	
57	افتاده باشند	افتاد	افتاده باشند	افتاد + ه + باش + ند	V+O	فعل ماضی التزامی+سوم شخص جمع	
58	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
59	پیرامون	پیرامون|پیرامون	پیرامون	پیرامون|پیرامون	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
60	گردن	گردن	گردن	گردن	N1	اسم	
61	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
62	گلو	گلو	گلو	گلو	N1	اسم	
63	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
64	جنبش	جنبش|جنب|جنب|جنب	جنبش	جنبش|جنب + ش|جنب + ش|جنب + ش	N1|V+O|N1+O|N1+O	اسم|فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد	
65	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
66	اهتزاز	اهتزاز	اهتزاز	اهتزاز	N1	اسم	
67	بودند	بود|بود|بود|ود	بود	بود + ند|بود + ند|بود + ند|ب + ود + ند	V+O|N1+V|V+O|O+N1+V	فعل ماضی ساده+سوم شخص جمع|اسم + فعل سوم شخص جمع|فعل ماضی ساده+سوم شخص جمع|ب + اسم + فعل سوم شخص جمع	
68	.	.	.	.	Si	علامت	

0	از	از	از	از	Pr	حرف اضافه	
1	توصیف	توصیف	توصیف	توصیف	N1	اسم	
2	لباسش	لباس	لباس	لباس + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
3	بهتر	بهتر	بهتر	بهتر	A0	صفت	
4	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
5	بگذرم	بگذرم	گذشت	بگذرم	O	_
6	،	،	،	،	Si	علامت	
7	ولی	ولی|ولی|ول|ول	ولی	ولی|ولی|ول + ی|ول + ی	C0|N1|A0+O|N1+O	حرف ربط|اسم|صفت + ی|اسم + ی	
8	همین	همین|همین|هم|ین	همین	همین|همین|هم + ین|هم + ین	A1|N6|Ad+O|O+N1	صفت اشاره|ضمیر اشاره|قید + ین|هم + اسم	
9	قدر	قدر|قدر	قدر	قدر|قدر	N1|A0	اسم|صفت	
10	می‌دانم	دان|می|می|می|می	دانست	می + دان + م|می + دان + م|می + دان + م|می + دان + م|می + دان + م	V+O|N1+O+O|N1+O+V|N1+O+O|N1+O+V	فعل حال اخباری+اول شخص مفرد|اسم + دان + ضمیر ملکی اول شخص مفرد|اسم + دان + فعل اول شخص مفرد|اسم + دان + ضمیر ملکی اول شخص مفرد|اسم + دان + فعل اول شخص مفرد	
11	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
12	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	V|N1|N1|N9	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
13	زانوهای	زانو	زانو	زانو + ها + ی	N1+Pl+O	اسم + علامت جمع + ی	
14	شلوارش	شلوار|شل|شل	شلوار	شلوار + ش|شل + وار + ش|شل + وار + ش	N1+O|V1+O+O|N1+O+O	اسم + ضمیر ملکی سوم شخص مفرد|بن مضارع + وار + ضمیر ملکی سوم شخص مفرد|اسم + وار + ضمیر ملکی سوم شخص مفرد	
15	_	_	_	_	O	_
16	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
17	از	از	از	از	Pr	حرف اضافه	
18	بس	بس	بس	بس	A0	صفت	
19	شسته	شسته|شست	شسته	شسته|شست + ه	A0|O+O	صفت|ریشه ماضی + ه	
